bucket_5min,rail_event_count,rail_product_count,rail_qnt_sum,rail_qnt_mean,active_rail_count,a4_rail_event_count,a4_rail_qnt_sum,HANDLE,ROOM_MIRROR
2026-04-02 14:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:10:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:15:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:20:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 15:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:45:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 15:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 15:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:10:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 16:15:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:45:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 16:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 16:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:10:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:15:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 17:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:45:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-02 17:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 17:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-02 18:00:00,260,1,260,1.0,1,0,0.0,260,0
2026-04-03 14:00:00,173,1,61,0.35260115606936415,1,0,0.0,173,0
2026-04-03 14:05:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:25:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 14:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:40:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:45:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 14:50:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 14:55:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:00:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 15:05:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:20:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 15:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:35:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 15:40:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:50:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 15:55:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:00:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:05:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-03 16:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-03 16:30:00,213,1,0,0.0,1,0,0.0,213,0
2026-04-07 10:25:00,179,2,0,0.0,2,32,0.0,179,0
2026-04-07 10:30:00,293,2,0,0.0,2,2,0.0,293,0
2026-04-07 10:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 10:40:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 10:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 10:50:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 10:55:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-07 11:00:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 11:05:00,231,1,0,0.0,1,0,0.0,231,0
2026-04-07 11:10:00,37,2,2,0.05405405405405406,2,35,0.0,37,0
2026-04-07 11:15:00,232,1,178,0.7672413793103449,2,0,0.0,232,0
2026-04-07 11:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-07 11:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-07 11:30:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-07 11:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-07 11:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-07 11:45:00,8,1,8,1.0,2,0,0.0,8,0
2026-04-07 13:40:00,56,1,16,0.2857142857142857,1,0,0.0,56,0
2026-04-07 13:45:00,153,1,66,0.43137254901960786,4,0,0.0,153,0
2026-04-07 16:30:00,136,1,65,0.47794117647058826,2,0,0.0,136,0
2026-04-07 16:35:00,158,2,67,0.4240506329113924,3,0,0.0,150,8
2026-04-07 16:40:00,89,3,45,0.5056179775280899,4,0,0.0,44,45
2026-04-07 16:45:00,71,2,18,0.2535211267605634,4,0,0.0,0,71
2026-04-07 16:50:00,21,1,15,0.7142857142857143,4,0,0.0,0,21
2026-04-07 16:55:00,30,1,15,0.5,3,0,0.0,0,30
2026-04-07 17:00:00,46,1,0,0.0,3,0,0.0,0,46
2026-04-07 17:05:00,36,1,5,0.1388888888888889,2,0,0.0,0,36
2026-04-07 17:10:00,178,2,41,0.2303370786516854,3,0,0.0,0,178
2026-04-07 17:15:00,200,2,47,0.235,4,0,0.0,0,200
2026-04-07 17:20:00,195,2,38,0.19487179487179487,4,0,0.0,0,195
2026-04-07 17:25:00,168,2,15,0.08928571428571429,4,0,0.0,0,168
2026-04-07 17:30:00,140,2,0,0.0,4,0,0.0,0,140
2026-04-07 17:35:00,142,2,0,0.0,4,0,0.0,0,142
2026-04-07 17:40:00,122,2,0,0.0,4,0,0.0,0,122
2026-04-07 17:45:00,1,1,0,0.0,1,0,0.0,0,1
2026-04-07 18:00:00,80,2,13,0.1625,4,0,0.0,39,41
2026-04-07 18:05:00,185,2,0,0.0,4,0,0.0,142,43
2026-04-07 18:10:00,322,2,2,0.006211180124223602,4,0,0.0,300,22
2026-04-07 18:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:30:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-07 18:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:40:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-07 18:50:00,53,1,0,0.0,1,0,0.0,53,0
2026-04-07 18:55:00,57,1,0,0.0,1,0,0.0,57,0
2026-04-08 16:10:00,147,1,0,0.0,1,0,0.0,147,0
2026-04-08 16:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-08 16:20:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-08 16:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-08 16:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-08 16:35:00,106,2,18,0.16981132075471697,4,0,0.0,48,58
2026-04-09 13:40:00,12,1,0,0.0,4,0,0.0,12,0
2026-04-09 13:45:00,24,1,0,0.0,4,0,0.0,24,0
2026-04-09 13:50:00,85,1,0,0.0,4,0,0.0,85,0
2026-04-09 13:55:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-09 14:20:00,15,1,0,0.0,4,0,0.0,15,0
2026-04-09 14:25:00,32,1,0,0.0,4,0,0.0,32,0
2026-04-09 14:30:00,40,1,0,0.0,4,0,0.0,40,0
2026-04-09 14:35:00,12,1,0,0.0,4,0,0.0,12,0
2026-04-14 15:05:00,6,1,0,0.0,1,0,0.0,6,0
2026-04-14 15:10:00,45,1,0,0.0,1,0,0.0,45,0
2026-04-14 15:15:00,6,1,0,0.0,1,0,0.0,6,0
2026-04-14 15:20:00,46,1,25,0.5434782608695652,1,24,13.0,46,0
2026-04-14 15:25:00,86,1,22,0.2558139534883721,1,60,11.0,86,0
2026-04-14 15:30:00,67,2,24,0.3582089552238806,1,6,3.0,48,19
2026-04-14 15:35:00,24,2,6,0.25,1,3,0.0,6,18
2026-04-14 16:10:00,50,1,0,0.0,1,0,0.0,0,50
2026-04-14 16:15:00,278,2,15,0.0539568345323741,4,15,0.0,80,198
2026-04-14 16:20:00,272,3,69,0.2536764705882353,4,24,6.0,72,200
2026-04-14 16:25:00,231,3,43,0.18614718614718614,4,27,3.0,77,154
2026-04-14 16:30:00,262,3,52,0.1984732824427481,4,21,4.0,31,231
2026-04-14 16:35:00,252,3,28,0.1111111111111111,4,32,3.0,32,220
2026-04-14 16:40:00,186,3,18,0.0967741935483871,4,18,0.0,18,168
2026-04-14 16:45:00,386,2,0,0.0,3,59,0.0,59,327
2026-04-14 16:50:00,282,1,0,0.0,1,0,0.0,0,282
2026-04-14 16:55:00,146,3,20,0.136986301369863,1,3,0.0,3,143
2026-04-14 17:00:00,111,3,31,0.27927927927927926,4,32,13.0,58,53
2026-04-14 17:05:00,209,2,24,0.11483253588516747,4,71,11.0,142,67
2026-04-14 17:10:00,160,2,6,0.0375,4,12,0.0,110,50
2026-04-14 17:15:00,181,4,17,0.09392265193370165,4,26,0.0,161,20
2026-04-14 17:20:00,539,3,217,0.4025974025974026,4,36,13.0,447,92
2026-04-14 17:25:00,173,3,15,0.08670520231213873,4,56,10.0,154,19
2026-04-14 17:30:00,163,3,18,0.11042944785276074,4,22,0.0,134,29
2026-04-14 17:35:00,146,3,9,0.06164383561643835,4,25,0.0,134,12
2026-04-14 17:40:00,146,3,10,0.0684931506849315,4,25,0.0,121,25
2026-04-14 17:45:00,167,3,11,0.0658682634730539,4,24,0.0,140,27
2026-04-14 17:50:00,139,3,0,0.0,4,26,0.0,106,33
2026-04-14 17:55:00,179,3,0,0.0,4,24,0.0,90,89
2026-04-14 18:00:00,163,3,0,0.0,4,25,0.0,103,60
2026-04-14 18:05:00,397,3,0,0.0,4,13,0.0,216,181
2026-04-14 18:10:00,274,3,0,0.0,4,25,0.0,200,74
2026-04-14 18:15:00,643,3,0,0.0,4,25,0.0,414,229
2026-04-14 18:20:00,858,3,0,0.0,3,11,0.0,566,292
2026-04-14 18:25:00,576,2,0,0.0,3,0,0.0,292,284
2026-04-14 18:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-14 18:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-14 18:40:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-14 18:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-14 18:50:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-14 18:55:00,98,2,2,0.02040816326530612,2,0,0.0,96,2
2026-04-14 19:00:00,97,2,7,0.07216494845360824,3,87,0.0,97,0
2026-04-14 19:05:00,4,1,3,0.75,2,1,0.0,4,0
2026-04-14 19:10:00,6,1,6,1.0,1,0,0.0,6,0
2026-04-14 22:25:00,54,1,29,0.5370370370370371,3,30,13.0,54,0
2026-04-14 22:30:00,97,1,39,0.4020618556701031,4,57,18.0,97,0
2026-04-14 22:35:00,91,1,27,0.2967032967032967,4,10,3.0,91,0
2026-04-14 22:40:00,14,1,4,0.2857142857142857,3,0,0.0,14,0
2026-04-14 22:50:00,139,1,52,0.37410071942446044,4,15,3.0,139,0
2026-04-14 22:55:00,247,1,183,0.7408906882591093,4,27,3.0,247,0
2026-04-14 23:00:00,511,1,292,0.5714285714285714,4,69,0.0,511,0
2026-04-14 23:05:00,572,1,292,0.5104895104895105,4,133,0.0,572,0
2026-04-14 23:10:00,612,1,291,0.47549019607843135,4,99,0.0,612,0
2026-04-14 23:15:00,332,1,292,0.8795180722891566,2,0,0.0,332,0
2026-04-14 23:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-14 23:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-14 23:30:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-14 23:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-14 23:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-14 23:45:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-14 23:50:00,243,1,243,1.0,1,0,0.0,243,0
2026-04-15 07:25:00,110,1,110,1.0,1,0,0.0,110,0
2026-04-15 07:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 07:35:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 07:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 07:45:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 07:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 07:55:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 08:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 08:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 08:10:00,306,1,292,0.954248366013072,2,14,0.0,306,0
2026-04-15 08:15:00,583,1,291,0.49914236706689535,2,292,0.0,583,0
2026-04-15 08:20:00,583,1,292,0.5008576329331046,2,291,0.0,583,0
2026-04-15 08:25:00,584,1,292,0.5,2,292,0.0,584,0
2026-04-15 08:30:00,381,1,89,0.2335958005249344,2,292,0.0,381,0
2026-04-15 08:35:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-15 08:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 08:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 08:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 08:55:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-15 09:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:10:00,131,2,3,0.022900763358778626,3,78,3.0,131,0
2026-04-15 09:15:00,234,1,0,0.0,1,234,0.0,234,0
2026-04-15 09:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-15 09:40:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-15 09:45:00,107,1,3,0.028037383177570093,2,107,3.0,107,0
2026-04-15 09:50:00,161,2,70,0.43478260869565216,3,120,31.0,161,0
2026-04-15 09:55:00,76,1,3,0.039473684210526314,2,70,0.0,76,0
2026-04-15 10:20:00,5,1,0,0.0,2,0,0.0,5,0
2026-04-15 12:30:00,15,1,13,0.8666666666666667,1,0,0.0,15,0
2026-04-15 12:35:00,37,1,23,0.6216216216216216,3,31,17.0,37,0
2026-04-15 12:40:00,268,1,268,1.0,1,0,0.0,268,0
2026-04-15 12:45:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 12:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 12:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:05:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 13:10:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:15:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:35:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 13:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:45:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:50:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 13:55:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:00:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 14:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:10:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:15:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:20:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-15 14:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-15 14:35:00,43,1,43,1.0,1,0,0.0,43,0
2026-04-16 13:25:00,146,1,146,1.0,1,0,0.0,146,0
2026-04-16 13:30:00,200,1,200,1.0,1,0,0.0,200,0
2026-04-16 13:55:00,258,1,58,0.2248062015503876,4,121,58.0,258,0
2026-04-16 14:00:00,52,1,0,0.0,4,21,0.0,52,0
2026-04-16 14:05:00,242,2,29,0.11983471074380166,4,43,13.0,242,0
2026-04-16 14:10:00,270,1,11,0.040740740740740744,4,44,11.0,270,0
2026-04-16 14:15:00,154,3,42,0.2727272727272727,4,44,13.0,154,0
2026-04-16 14:20:00,211,3,83,0.3933649289099526,4,127,55.0,211,0
2026-04-16 14:25:00,386,4,89,0.23056994818652848,4,77,23.0,386,0
2026-04-16 14:30:00,311,5,78,0.2508038585209003,4,91,17.0,311,0
2026-04-16 14:35:00,347,7,151,0.43515850144092216,4,105,68.0,347,0
2026-04-16 14:40:00,421,7,194,0.46080760095011875,4,164,121.0,421,0
2026-04-16 14:45:00,444,9,211,0.4752252252252252,4,242,109.0,444,0
2026-04-16 14:50:00,399,9,164,0.41102756892230574,4,214,87.0,399,0
2026-04-16 14:55:00,397,8,166,0.4181360201511335,4,144,57.0,397,0
2026-04-16 15:00:00,564,9,267,0.4734042553191489,4,282,178.0,564,0
2026-04-16 15:05:00,386,7,111,0.28756476683937826,4,63,3.0,386,0
2026-04-16 15:10:00,295,2,0,0.0,2,292,0.0,295,0
2026-04-16 15:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:30:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-16 15:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 15:55:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-16 16:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 16:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 16:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 16:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 16:20:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-16 16:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-16 16:30:00,194,1,0,0.0,1,194,0.0,194,0
2026-04-21 15:50:00,1,1,0,0.0,1,1,0.0,1,0
2026-04-21 15:55:00,277,1,0,0.0,1,277,0.0,277,0
2026-04-21 16:00:00,111,1,0,0.0,4,111,0.0,111,0
2026-04-21 16:20:00,26,1,0,0.0,4,0,0.0,26,0
2026-04-21 16:25:00,249,4,15,0.060240963855421686,4,12,0.0,249,0
2026-04-21 16:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-21 16:35:00,280,3,0,0.0,4,15,0.0,280,0
2026-04-21 16:40:00,265,2,0,0.0,4,0,0.0,265,0
2026-04-21 16:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-21 16:50:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-21 16:55:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-21 17:00:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-21 17:05:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-21 17:10:00,257,4,21,0.08171206225680934,4,18,0.0,257,0
2026-04-21 17:15:00,212,2,24,0.11320754716981132,4,87,24.0,212,0
2026-04-21 17:20:00,304,2,180,0.5921052631578947,4,21,0.0,304,0
2026-04-21 17:25:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-21 17:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-21 17:35:00,290,1,290,1.0,1,0,0.0,290,0
2026-04-21 17:40:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-21 17:45:00,255,1,255,1.0,1,0,0.0,255,0
2026-04-21 17:50:00,254,4,204,0.8031496062992126,4,3,3.0,254,0
2026-04-21 17:55:00,301,7,110,0.3654485049833887,4,99,52.0,301,0
2026-04-21 18:00:00,262,6,119,0.4541984732824427,4,174,99.0,262,0
2026-04-21 18:05:00,276,4,47,0.17028985507246377,4,134,11.0,276,0
2026-04-21 18:10:00,368,6,118,0.32065217391304346,4,73,11.0,368,0
2026-04-21 18:15:00,253,6,78,0.308300395256917,4,56,18.0,253,0
2026-04-21 18:20:00,225,6,103,0.4577777777777778,4,17,9.0,225,0
2026-04-21 18:25:00,7,2,6,0.8571428571428571,3,3,3.0,7,0
2026-04-22 09:05:00,455,1,455,1.0,2,227,227.0,455,0
2026-04-22 09:10:00,583,1,583,1.0,2,292,292.0,583,0
2026-04-22 09:15:00,584,1,584,1.0,2,292,292.0,584,0
2026-04-22 09:20:00,494,4,464,0.9392712550607287,4,242,212.0,494,0
2026-04-22 09:25:00,361,4,314,0.8698060941828255,3,0,0.0,361,0
2026-04-22 09:30:00,335,3,308,0.9194029850746268,2,0,0.0,335,0
2026-04-22 09:35:00,292,1,292,1.0,1,0,0.0,292,0
2026-04-22 09:40:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-22 09:45:00,246,2,246,1.0,4,0,0.0,246,0
2026-04-22 09:50:00,128,6,128,1.0,4,0,0.0,128,0
2026-04-22 09:55:00,125,6,125,1.0,4,0,0.0,125,0
2026-04-22 10:00:00,131,6,131,1.0,4,0,0.0,131,0
2026-04-22 10:05:00,113,6,113,1.0,4,0,0.0,113,0
2026-04-22 10:10:00,123,4,74,0.6016260162601627,4,33,22.0,123,0
2026-04-22 10:15:00,246,5,85,0.34552845528455284,4,171,10.0,246,0
2026-04-22 10:20:00,256,1,0,0.0,1,256,0.0,256,0
2026-04-22 10:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 10:30:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-22 10:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 10:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 10:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 10:50:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-22 10:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 11:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 11:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 11:10:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-22 11:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-22 11:20:00,176,4,85,0.48295454545454547,4,123,52.0,176,0
2026-04-22 11:25:00,219,4,219,1.0,4,187,187.0,219,0
2026-04-22 11:30:00,303,4,303,1.0,4,290,290.0,303,0
2026-04-22 11:35:00,215,4,169,0.786046511627907,4,146,137.0,215,0
2026-04-22 11:40:00,266,3,0,0.0,4,7,0.0,266,0
2026-04-22 11:45:00,338,3,0,0.0,4,9,0.0,338,0
2026-04-22 11:50:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 11:55:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:00:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:05:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 12:10:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 12:15:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:20:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:25:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 12:30:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:35:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 12:40:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:45:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 12:50:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 12:55:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 13:00:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 13:05:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 13:10:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-22 13:15:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 13:20:00,583,1,0,0.0,2,0,0.0,583,0
2026-04-22 13:25:00,510,3,0,0.0,4,63,0.0,510,0
2026-04-22 13:30:00,159,3,0,0.0,4,66,0.0,159,0
2026-04-22 13:35:00,50,2,2,0.04,4,0,0.0,50,0
2026-04-22 13:40:00,71,2,29,0.4084507042253521,4,0,0.0,71,0
2026-04-22 13:45:00,92,2,41,0.44565217391304346,4,0,0.0,92,0
2026-04-22 13:50:00,94,2,52,0.5531914893617021,4,0,0.0,94,0
2026-04-22 13:55:00,72,2,36,0.5,4,0,0.0,72,0
2026-04-22 14:00:00,83,2,47,0.5662650602409639,4,0,0.0,83,0
2026-04-22 14:05:00,79,2,43,0.5443037974683544,4,0,0.0,79,0
2026-04-22 14:10:00,97,2,47,0.4845360824742268,4,0,0.0,97,0
2026-04-22 14:15:00,89,2,49,0.550561797752809,4,0,0.0,89,0
2026-04-22 14:20:00,55,2,33,0.6,4,0,0.0,55,0
2026-04-22 14:25:00,37,2,19,0.5135135135135135,4,0,0.0,37,0
2026-04-22 14:30:00,80,2,50,0.625,4,0,0.0,80,0
2026-04-22 14:35:00,90,2,90,1.0,4,0,0.0,90,0
2026-04-22 14:40:00,97,2,97,1.0,4,0,0.0,97,0
2026-04-22 14:45:00,76,2,76,1.0,4,0,0.0,76,0
2026-04-22 14:50:00,102,2,102,1.0,4,0,0.0,102,0
2026-04-22 14:55:00,88,2,88,1.0,4,0,0.0,88,0
